symbol,date,bookValue,marketCap,dividendYield,peRatio,pbRatio,currentRatio,quickRatio,stockPrice,eps,increasePercent
INTU,2017-07-31,37000000,34921617300,0.00251992911,918.9899289,25.79144557,0.7278806584,0.4850823045,133.7993,0.14559,9.595648915
INTU,2017-04-30,376000000,31741970000,0.002772354709,32.92735477,18.70475545,0.904170008,0.7369687249,122.0845,3.70769,6.162281083
INTU,2017-01-31,-542000000,29899480000,0.002943194999,2299.96,38.08850955,0.5990010703,0.4277559757,114.998,0.05,9.370556744
INTU,2016-10-31,-396000000,27127487400,0.003280805136,-904.24958,28.98235833,0.5786336543,0.3590096286,105.1453,-0.11628,-1.517623654
INTU,2016-07-31,-165000000,27331993600,0.002926972733,-683.29984,23.54176882,0.7170146602,0.5366503776,106.7656,-0.15625,10.07194096
INTU,2016-04-30,-256000000,25219012000,0.003053252047,24.57993372,20.20754167,0.8066317627,0.6390924956,96.9962,3.94615,4.989922737
INTU,2016-01-31,-704000000,24574729200,0.003214684457,1023.94705,38.33811108,0.6245210728,0.4061302682,92.3862,0.09023,-0.7788519988
INTU,2015-10-31,-300000000,25326300800,0.003237740902,-816.9774452,24.09733663,0.7562268151,0.3698993111,93.1114,-0.11397,-7.579718862
INTU,2015-07-31,979000000,30022844400,0.002364865869,2144.488886,12.87429005,1.467889908,1.073394495,100.7478,0.04698,5.677108737
INTU,2015-04-30,706000000,26884611000,0.002566524024,53.6618982,11.58320164,1.348541863,1.082784572,95.3355,1.7766,15.8585715
INTU,2015-01-31,479000000,23451538500,0.00294223767,-355.3263409,9.962420773,1.222380275,0.9350403035,82.2861,-0.23158,-1.071327239
INTU,2014-10-31,1102000000,23788679200,0.003110723356,-283.1985619,8.127324633,1.791911765,1.338235294,83.1772,-0.29371,7.695056581
INTU,2014-07-31,1622000000,22011690000,0.002498672296,-759.0237931,7.151296296,1.844475721,1.452498241,77.234,-0.10175,8.464969441
INTU,2014-04-30,1770000000,20649856000,0.002615030342,20.98562602,6.377348981,2.042780749,1.730243613,71.2064,3.3931,3.676244695
INTU,2014-01-31,782000000,19505546000,0.002870978336,-527.1769189,8.727313647,1.419553073,1.111173184,68.6815,-0.13028,2.830317213
INTU,2013-10-31,816000000,19235836800,0.00285924655,-1748.712436,8.649207194,1.691240243,1.26452732,66.7911,-0.03819,12.03909813
INTU,2013-07-31,2136000000,17884230000,0.002851674352,-1117.764375,5.064919286,1.871875,1.44765625,59.6141,-0.05333,7.468560262
INTU,2013-04-30,1246000000,16863244800,0.003024328983,20.51489635,4.723597983,1.746442432,1.492884864,55.4712,2.70395,-4.139686555
INTU,2013-01-31,414000000,17533610100,0.002908699333,246.9522549,6.279946311,1.197994987,0.8621553885,57.8667,0.23432,5.251029016
INTU,2012-10-31,353000000,16273991200,0.003072387061,-856.5258526,5.928594244,1.242085661,0.8445065177,54.9797,-0.06419,3.002604118
INTU,2012-07-31,1251000000,15639461000,0.002813396191,3909.86525,5.699512026,1.203952569,0.7422924901,53.377,0.01365,0.3374218713
INTU,2012-04-30,814000000,16118842500,0.002791763739,21.96027589,5.68565873,1.468178954,1.147448015,53.1975,2.42244,2.971008041
INTU,2012-01-31,203000000,15808755600,0.002783267773,133.9725051,7.111451012,1.058938139,0.7949342426,51.6626,0.38562,5.4622878
INTU,2011-10-31,324000000,14696040000,0.003062049368,-229.625625,6.224498094,1.149144254,0.8288508557,48.9868,-0.21333,16.79430081
INTU,2011-07-31,550000000,12666725600,,-222.2232561,4.842020489,1.248753463,0.9218836565,41.9428,-0.18874,-17.02660946
INTU,2011-04-30,708000000,15948430350,,23.18085807,5.65346698,1.293542074,1.025440313,50.5497,2.18067,18.38919478
INTU,2011-01-31,139000000,13577932200,,185.9990712,5.976202553,1.345744681,0.9946808511,42.6979,0.22956,-2.55403154
INTU,2010-10-31,462000000,13846172000,,-197.8024571,5.29490325,1.769366197,1.286971831,43.817,-0.22152,21.15723869
INTU,2010-07-31,651000000,11355935600,,-236.5819917,4.025500035,1.87960688,1.461097461,36.1654,-0.15287,9.836757627
INTU,2010-04-30,753000000,11412324900,,19.81306406,3.99311578,1.831556503,1.516702203,32.9265,1.66186,20.99636936
INTU,2010-01-31,134000000,8789734400,,77.10293333,3.896158865,1.41506647,1.061299852,27.2128,0.35294,2.889766905
INTU,2009-10-31,190000000,8463520000,,-124.4635294,3.725140845,1.603921569,1.161764706,26.4485,-0.2125,-2.1212581
INTU,2009-07-31,512000000,8728009100,,-122.9297056,3.413378608,1.815498155,1.42896679,27.0217,-0.21981,28.404501
INTU,2009-04-30,702200000,7689550680,,15.85474367,2.959226739,1.695134062,1.334199068,21.0442,1.32731,2.119131384
INTU,2009-01-31,121200000,6718045000,,79.03582353,3.302873648,1.269837418,0.895494621,20.6075,0.26074,-9.616624488
INTU,2008-10-31,5000000,7371272330,,-141.7552371,3.785964217,1.202490999,0.7390288995,22.8001,-0.16084,-8.305919068
INTU,2008-07-31,101800000,7996712640,,-129.1876032,3.857555543,1.208833152,0.6922028353,24.8654,-0.19248,1.334670041
INTU,2008-04-30,61900000,8180935860,,18.41723516,3.989921898,1.171919977,0.8077144502,24.5379,1.33233,-12.12109274
INTU,2008-01-31,-58900000,9571798720,,83.08853056,5.19500609,1.33798178,0.8505255781,27.9224,0.33606,-4.600772148
INTU,2007-10-31,68500000,9881214400,,-475.0583846,5.31591048,1.655874098,1.218123496,29.269,-0.06161,12.32552874
INTU,2007-07-31,225100000,8796944480,,-646.8341529,4.32282284,1.682527368,1.284027239,26.0573,-0.04028,0.6679698969
INTU,2007-04-30,47900000,9103543480,,24.79178508,4.684579571,1.572218608,1.265696161,25.8844,1.04407,-9.539070172
INTU,2007-01-31,1211200000,10318172340,,70.96404635,5.658133549,1.699412259,1.221914358,28.6139,0.40322,-10.90647545
INTU,2006-10-31,1180000000,11118801540,,-188.7742197,6.182607618,1.780509305,1.232713026,32.1167,-0.17013,14.35046393
INTU,2006-07-31,1230300000,9619523500,,-508.9694974,5.534505207,1.788385827,1.328248031,28.0862,-0.05518,11.62548537
INTU,2006-04-30,1080700000,10595339210,,35.4833865,6.333516176,1.556649083,1.123612314,25.1611,0.7091,5.694482368
INTU,2006-01-31,956800000,8655679800,,47.29879672,5.57029397,1.527004182,1.026247887,23.8055,0.5033,13.93407708
INTU,2005-10-31,919200000,7413226680,,-161.8608445,4.94017505,1.450800173,0.910467128,20.8941,-0.12909,-3.911757808
INTU,2005-07-31,1116300000,7838964350,,-391.9482175,4.623393896,1.608829978,1.115208292,21.7447,-0.05548,18.61025806
INTU,2005-04-30,1101300000,6852838020,,22.80478542,3.721941136,1.616377468,1.198478502,18.3329,0.80391,3.333427275
INTU,2005-01-31,965300000,6745318300,,45.79306382,3.933588932,1.555555556,1.141257537,17.7415,0.38743,-14.75432679
INTU,2004-10-31,890400000,7839955740,,-170.0641158,4.764192842,1.604363728,1.067347711,20.8122,-0.12238,22.19540979
INTU,2004-07-31,1219600000,6502779420,,-154.4603188,3.56825034,1.714093508,1.232873641,17.0319,-0.11027,-11.92659127
INTU,2004-04-30,1141900000,7686974250,,29.1173267,3.951359232,1.726191666,1.315978815,19.3383,0.66415,-15.60450207
INTU,2004-01-31,1094400000,9323665910,,62.53297056,4.881244914,1.737661512,1.337534421,22.9139,0.36643,0.5392479488
INTU,2003-10-31,1024600000,9059422500,,-167.7670833,4.901489206,1.896709704,1.381924198,22.791,-0.13585,16.16030336
INTU,2003-07-31,1248400000,7918753080,,-320.5972907,4.030309996,2.096081387,1.627480533,19.6203,-0.0612,11.10274298
INTU,2003-04-30,1539800000,7432925640,,25.28206,3.289632945,2.269074542,1.802503019,17.6596,0.6985,-11.97312278
INTU,2003-01-31,1289400000,8524173840,,66.38764673,4.266993963,2.081546615,1.639725367,20.0616,0.30219,-15.06160295
INTU,2002-10-31,1220200000,9823142100,,-179.5821225,5.096047987,2.137842234,1.329493088,23.619,-0.13152,18.05368121
INTU,2002-07-31,1661200000,8482968000,,-266.76,3.828745261,2.875404531,1.905266255,20.007,-0.075,12.25131008
INTU,2002-04-30,1999100000,7740702620,,53.56887626,3.350953515,2.832539067,2.072038125,17.8234,0.33272,-0.1780993772
INTU,2002-01-31,1864500000,7833076240,,65.33007706,3.539413601,2.642787682,1.943490005,17.8552,0.27331,-2.411936709
INTU,2001-10-31,1680200000,7920554850,,-85.72029058,3.854284599,2.694839858,1.968479919,18.2965,-0.21344,16.98679011
INTU,2001-07-31,1746300000,6562460080,,-107.0548137,3.036348531,2.974448316,1.924651568,15.6398,-0.14609,7.30345173
INTU,2001-04-30,1701500000,6083730220,,-425.4356797,2.778974155,2.585374111,2.018169507,14.5753,-0.03426,-18.88641549
INTU,2001-01-31,1672100000,7760811100,,291.7598158,3.504068584,2.448947201,2.010157655,17.969,0.06159,-35.70697638
INTU,2000-10-31,1542200000,11500848900,,-340.2618018,5.551674503,2.591199063,2.075120427,27.9486,-0.08214,80.69826081
INTU,2000-07-31,1632400000,6556461300,,383.4187895,3.165384686,2.755877275,2.338291938,15.467,0.04034,-5.88242453
INTU,2000-04-30,1605600000,7045127190,,23.7129828,3.385127422,2.243605474,1.922605002,16.4337,0.69303,-40.10343772
INTU,2000-01-31,1547300000,11498762880,,200.6764901,5.577862178,2.175800973,1.916001102,27.4368,0.13672,98.55983905
INTU,1999-10-31,1046200000,5453925130,,-82.76062413,3.447051656,2.074260708,1.761967909,13.8179,-0.16696,11.38257912
INTU,1999-07-31,1080300000,5067769300,,19.26908479,3.245657295,1.958030027,1.540377616,12.4058,0.64382,-5.007006287
INTU,1999-04-30,1356300000,5306156110,,70.37342321,3.170883297,2.573459716,2.468931016,13.0597,0.18558,-5.874679275
INTU,1999-01-31,1234600000,5505520640,,59.13556004,3.520604067,2.502834773,2.426430886,13.8748,0.23463,81.18756285
INTU,1998-10-31,629500000,2854790560,,-63.58108151,2.907710898,2.406258654,2.310994184,7.6577,-0.12044,1.508503559
INTU,1998-07-31,716800000,2527960890,,-64.81951,2.322639553,2.615692554,2.512676808,7.5439,-0.11638,-6.463571889
INTU,1998-04-30,608900000,2333262360,,-1060.5738,3.664042651,2.316889001,2.253209162,8.0652,-0.0076,42.30864241
INTU,1998-01-31,528600000,1680950840,,40.21413493,2.994212398,2.177818276,2.116636293,5.6674,0.14093,14.55772962
INTU,1997-10-31,428300000,1397584000,,-109.18625,2.984377536,2.23976378,2.166929134,4.9472,-0.04531,29.52819815
INTU,1997-07-31,368400000,1081272140,,-54.60970404,2.604847362,2.149338374,2.070415879,3.8194,-0.06994,13.84202683
INTU,1997-04-30,361900000,951142500,,1902.285,2.301893756,2.170437406,2.038838612,3.355,0.00176,-24.35856969
INTU,1997-01-31,391600000,1267637320,,10.93733667,3.065628343,1.931941924,1.820024198,4.4354,0.40553,8.333740413
INTU,1996-10-31,254700000,1131227460,,-39.97270177,3.987407332,2.051525424,1.730169492,4.0942,-0.10242,-22.85719669
INTU,1996-07-31,267600000,1453138740,,-66.05176091,4.856747126,2.532971996,2.235772358,5.3073,-0.08035,-32.69203942
INTU,1996-04-30,282000000,2140016140,,-7133.387133,7.025660341,2.107711918,1.861057999,7.8851,-0.00111,-15.61864606
INTU,1996-01-31,268200000,2680965740,,122.4185269,8.978451909,1.828358209,1.644278607,9.3446,0.07633,-14.41028037
INTU,1995-10-31,204900000,2927088990,,-144.1915759,10.82103139,2.190916737,1.846089151,10.9179,-0.07572,66.95823712
INTU,1995-07-31,206000000,1568778070,,-1120.555764,5.59478627,2.532649254,2.208955224,6.5393,-0.00584,22.99315378
INTU,1995-04-30,103000000,1324946560,,-348.6701474,7.025167338,1.685093781,1.372161895,5.3168,-0.01525,6.250999201
INTU,1995-01-31,89600000,1307545200,,89.55789041,6.981020822,1.414840989,1.204946996,5.004,0.05587,-6.465541412
INTU,1994-10-31,57500000,1209612390,,-22.56739534,7.165950178,1.453488372,1.019767442,5.3499,-0.23706,92.6572797
INTU,1994-07-31,87200000,0,,,,,,2.7769,,10.15073384
INTU,1994-06-30,90300000,575544300,,-66.92375581,3.087684013,2.524291498,2,2.521,-0.03767,-8.589869103
INTU,1994-03-31,90800000,653346510,,93.33521571,3.359108021,2.081411126,1.740841248,2.7579,0.02955,-14.66365493
INTU,1993-12-31,59600000,498989920,,-2.984389474,2.753807506,1.650185414,1.34487021,3.2318,-1.0829,20.92344533
INTU,1993-09-30,49300000,405433420,,139.8046276,8.240516667,2.220588235,1.897058824,2.6726,0.01912,8.461507244
INTU,1993-06-30,45400000,352612710,,705.22542,7.682194118,4.262711864,3.737288136,2.4641,0.00349,17.11501901
INTU,1993-03-31,44100000,276886400,,145.7296842,6.1805,3.523178808,3.086092715,2.104,0.01444,0
INTU,1992-12-31,20700000,,,,,,,,0.02441,0
INTU,1992-09-30,16900000,,,,,,,,0.00313,0
INTU,1992-06-30,,,,,,,,,0.00236,0
INTU,1992-03-31,,,,,,,,,0.01347,0
INTU,1991-12-31,,,,,,,,,0.02267,0
ADP,2020-09-30,2266700000,59701722140,0.006549224813,99.17229591,10.27762952,1.07688929,0.1268868158,139.490005,1.4,-6.313382363
ADP,2020-06-30,2227000000,64067367000,0.006112316119,155.6544388,11.13788933,1.047715308,0.1443840327,148.89,0.95654,9.572286138
ADP,2020-03-31,2084700000,58674236220,0.006696295092,71.47549789,10.68611219,1.029876445,0.1248471424,135.8829,1.90111,-19.339857
ADP,2019-12-31,1945000000,72995234550,0.004694827027,112.024608,13.6073437,1.020793438,0.1010675577,168.4635,1.50381,6.202966636
ADP,2019-09-30,1978500000,69064933140,0.004970684606,118.5867671,12.88356616,1.010533922,0.2547661202,158.6241,1.33762,-2.508997802
ADP,2019-06-30,2005400000,70956261040,0.004839601114,149.255913,13.14029168,1.05255044,0.1348240912,162.7064,1.09012,3.158739649
ADP,2019-03-31,1867200000,68862429380,0.005004180118,91.36583439,13.12615405,1.04488587,0.1102665577,157.7243,1.72629,24.24783348
ADP,2018-12-31,1515800000,55601165400,0.005438734923,99.60796381,11.67135444,1.045737353,0.1791305381,126.9433,1.27443,-12.5206478
ADP,2018-09-30,1437000000,63834900770,0.004740353574,126.3057,13.6428512,1.031649275,0.1320039949,145.1123,1.1489,12.90466394
ADP,2018-06-30,1606000000,56667289760,0.004916416528,402.1809067,11.96522166,1.046361753,0.1366849702,128.5264,0.31957,18.99689098
ADP,2018-03-31,892000000,47890835880,0.005813220732,72.45209664,11.88653162,1.053700226,0.1180425138,108.0082,1.49075,-1.781886863
ADP,2017-12-31,935000000,48792668490,0.005185205233,72.78142675,12.41227893,1.056347481,0.1026012724,109.9677,1.51093,6.681069608
ADP,2017-09-30,1509000000,45870956000,0.00553073278,111.175366,11.60408702,1.096015838,0.1508113268,103.0808,0.92719,7.261197928
ADP,2017-06-30,1616000000,42986692980,0.00595067874,161.7257072,10.80882398,1.095351489,0.15048967,96.1026,0.59423,0.6352098517
ADP,2017-03-31,1781000000,42896803200,0.00599345361,72.96615615,10.45498494,1.084983113,0.1321013757,95.496,1.30877,0.1680376102
ADP,2016-12-31,1610000000,42929710740,0.005602180771,84.02761938,11.25287306,1.086539629,0.1391552373,95.3358,1.13458,17.22671716
ADP,2016-09-30,1997000000,37027727800,0.006530241372,100.4277944,8.712406541,1.127437404,0.1661364572,81.326,0.8098,-3.425230138
ADP,2016-06-30,2266000000,38282047840,0.006331949665,135.7519427,8.54128689,1.10190532,0.1383100399,84.2104,0.62033,3.036383747
ADP,2016-03-31,2301000000,37341888720,0.006491369567,70.12561262,8.292669047,1.082520231,0.1165086705,81.7288,1.16546,6.550619132
ADP,2015-12-31,2041000000,35306943260,0.006508634812,103.4181115,8.394423029,1.098281385,0.1372428237,76.7042,0.74169,6.076891163
ADP,2015-09-30,2469000000,33674767000,0.006800344008,100.0438711,7.273167819,1.134990785,0.1796742769,72.31,0.72278,0.793552335
ADP,2015-06-30,2512000000,33596169810,0.006887689916,99.92911901,6.9861031,1.06251383,0.1184996681,71.7407,0.71792,-5.761819066
ADP,2015-03-31,2894000000,36084198000,0.006509774722,73.7013848,6.968752028,1.067654241,0.1112485756,76.127,1.03291,3.317332291
ADP,2014-12-31,3160000000,35389800810,0.006541432693,106.7565635,6.443882158,1.063802013,0.09651890128,73.6827,0.69019,14.9582184
ADP,2014-09-30,3469000000,30874657840,0.007442997464,104.5889493,5.2985512,1.113735481,0.2516516257,64.0952,0.61283,5.398241148
ADP,2014-06-30,4295000000,29323739280,0.007880986725,101.5364934,4.396362711,1.137578616,0.2116434955,60.8124,0.59892,3.238621027
ADP,2014-03-31,2879000000,28450970100,0.008126260693,54.54557151,4.300328008,1.068409266,0.1234865981,58.9047,1.07992,-3.788220306
ADP,2013-12-31,2505000000,29840577600,0.007044099575,79.17372672,4.767627033,1.054038179,0.09854788709,61.224,0.77329,12.31968475
ADP,2013-09-30,2457000000,26398563410,0.007977706844,80.33646808,4.262645472,0.9605918078,0.1496415361,54.5087,0.67851,4.837326132
ADP,2013-06-30,2508000000,25326082560,0.008323434921,111.5686456,4.091451141,1.059919945,0.1343144786,51.9936,0.46602,8.064921758
ADP,2013-03-31,2848000000,23407120450,0.00898871779,48.4920664,3.567614761,1.072044584,0.1060120178,48.1133,0.99219,14.40729151
ADP,2012-12-31,2623000000,20472081920,0.009388395413,52.37166007,3.201263787,1.083061441,0.119462243,42.0544,0.803,-1.965382598
ADP,2012-09-30,2520000000,20959718500,0.009165199428,68.6753555,3.330640156,1.07256946,0.1170417431,42.8975,0.62464,5.830907386
ADP,2012-06-30,2364000000,19890033800,0.009718434968,76.97381502,3.25319493,1.086870511,0.1277254548,40.534,0.52659,1.626413741
ADP,2012-03-31,2569000000,19671429960,0.009785765468,43.48238276,3.046527793,1.067782587,0.09756873727,39.8853,0.91727,2.939369851
ADP,2011-12-31,2320000000,19078727360,0.009235416843,50.87660629,3.08617395,1.077788531,0.1092426809,38.7464,0.76158,15.42384595
ADP,2011-09-30,2334000000,16559489040,0.01073100743,54.70594331,2.751202698,1.094676287,0.1221236349,33.5688,0.61362,-9.821167128
ADP,2011-06-30,2220000000,18616072470,0.009626090589,76.98954702,3.097516218,1.06708478,0.1041550006,37.2247,0.4835,3.372368461
ADP,2011-03-31,2403000000,18051963390,0.009838265022,42.59547756,2.913956964,1.062076882,0.08650732913,36.0103,0.8454,11.65846005
ADP,2010-12-31,2213000000,16025223760,0.01045851231,51.6776,2.774450097,1.073706508,0.09724238026,32.2504,0.62407,10.97102746
ADP,2010-09-30,2284000000,14382783800,0.01168063167,51.64374794,2.498312281,1.084554631,0.1004772564,29.062,0.56274,5.298627516
ADP,2010-06-30,2554000000,13791520120,0.01271070908,66.33727811,2.517160088,1.112956314,0.1395870736,27.5996,0.41605,-8.711557417
ADP,2010-03-31,2953000000,15282983700,0.01094681531,37.86665932,2.573759464,1.092747459,0.1130055511,30.2334,0.79842,4.668166869
ADP,2009-12-31,2777000000,14621587000,0.01129836317,46.30014883,2.543769485,1.104826914,0.1272549976,28.885,0.62386,9.824721493
ADP,2009-09-30,2687000000,13247813700,0.01250017578,46.63081204,2.343086965,1.130360009,0.1498509516,26.301,0.56403,11.84442734
ADP,2009-06-30,2368000000,11823693960,0.01399731764,33.51387177,2.221246282,1.103554869,0.1783829878,23.5157,0.70167,1.672366606
ADP,2009-03-31,2143000000,11638462480,0.01432319778,28.92980979,2.330955834,1.07071944,0.1067133173,23.1289,0.79948,-9.765175426
ADP,2008-12-31,1983000000,13208118070,0.01122794324,43.92456957,2.730078146,1.052482738,0.09321286911,25.6319,0.58354,-7.193676748
ADP,2008-09-30,1887000000,14182202450,0.01049907449,51.23628053,2.917548334,1.070188053,0.2164269912,27.6187,0.53905,2.692362036
ADP,2008-06-30,2023000000,13979813080,0.01055092791,59.84509024,2.748144895,1.084592319,0.1510206435,26.8946,0.4494,-0.4869349002
ADP,2008-03-31,2419000000,14656308260,0.0103095539,35.4359484,2.665267914,1.075667943,0.1104280246,27.0262,0.76268,-4.110726349
ADP,2007-12-31,2083000000,14949217920,0.008227855173,51.3366,2.887064102,1.763262978,1.375926982,28.1848,0.54902,-4.281144084
ADP,2007-09-30,1935000000,15765067160,0.008074814951,53.02747111,3.154275142,1.572012257,1.293667007,29.4454,0.55529,-2.902498219
ADP,2007-06-30,2106000000,16733666080,0.007607418446,85.94589666,3.250517887,1.067875293,0.1396598905,30.3256,0.35285,11.39861733
ADP,2007-03-31,2954000000,15508715220,0.008130912085,39.87841404,2.589533348,2.298016997,2.03796034,27.2226,0.68264,-1.260781569
ADP,2006-12-31,2415000000,15527536640,0.006626936544,52.17586237,2.628667114,1.681818182,1.469043887,27.5702,0.52841,4.535131057
ADP,2006-09-30,2756000000,14756308950,0.007115600545,57.30605417,2.523308644,1.774642443,1.577116351,26.3741,0.46023,4.795943911
ADP,2006-06-30,3509000000,14418231590,0.007421159754,20.48917378,2.398242114,2.050486163,1.077038145,25.1671,1.22831,-0.318842187
ADP,2006-03-31,2951000000,15113213360,0.007000496683,40.78039223,2.500531661,1.745397708,1.328586315,25.2476,0.61911,-0.07559356782
ADP,2005-12-31,2473000000,14889666310,0.006051176576,57.33410208,2.542634274,1.584197354,1.373614587,25.2667,0.44069,7.066371175
ADP,2005-09-30,2605000000,13727596470,0.006628982736,62.39816577,2.396159272,1.671800948,1.42535545,23.5991,0.3782,2.922051018
ADP,2005-06-30,3021000000,13496068260,0.006690837528,52.16879884,2.333345135,1.701607268,1.270789658,22.9291,0.43952,-6.297098488
ADP,2005-03-31,2607000000,14449535000,0.006263177327,42.69957151,2.504252166,1.629992738,1.427015251,24.47,0.57307,1.717178855
ADP,2004-12-31,2504000000,14376403440,0.005675967591,57.48262071,2.541347612,1.612456747,1.388312188,24.0569,0.41851,7.701227128
ADP,2004-09-30,2475000000,13176419330,0.006261185071,63.28731667,2.433767885,1.824698795,1.459638554,22.3367,0.35294,-0.99989806
ADP,2004-06-30,2486000000,13763003000,0.006037926461,64.95046248,2.540236803,1.562217195,1.23699095,22.5623,0.34738,0.02660010729
ADP,2004-03-31,2732000000,13522501850,0.006100942038,45.02997619,2.404000329,1.552818829,1.265462507,22.5563,0.50092,6.37907535
ADP,2003-12-31,2740000000,12671331120,0.005658442615,55.43014488,2.357895631,1.769369369,1.428228228,21.2037,0.38253,10.89047293
ADP,2003-09-30,2759000000,11488077040,0.006206434702,58.943443,2.14730412,1.947306792,1.634660422,19.1213,0.3244,6.201713997
ADP,2003-06-30,2721000000,10806420940,0.006607182933,49.86811694,2.011994217,1.83891946,1.506253127,18.0047,0.36105,10.3513159
ADP,2003-03-31,3188000000,9875953740,0.007270183912,29.98164463,1.889050065,2.313907285,2.082781457,16.3158,0.54419,-21.24286804
ADP,2002-12-31,3025000000,12529399680,0.005746484416,47.87695713,2.516449022,2.163799551,1.909498878,20.7166,0.43271,13.21103224
ADP,2002-09-30,2829000000,11208198750,0.00619189591,53.27090661,2.360117656,1.816993464,1.554829339,18.2991,0.34351,-17.37883891
ADP,2002-06-30,3237000000,13891351040,0.005111093931,48.35137849,2.716337708,1.996456414,1.786676116,22.1482,0.45807,-26.10295712
ADP,2002-03-31,3243000000,18951105910,0.003767590152,53.79252316,3.79249668,2.18494152,2.023391813,29.9717,0.55717,-2.608020329
ADP,2001-12-31,3124000000,19393963860,0.003635151664,73.29540385,3.984788136,2.321484992,2.104265403,30.7743,0.41987,25.69865946
ADP,2001-09-30,2855000000,15487692760,0.004132313379,78.77768444,3.388991851,2.191964286,1.990327381,24.4826,0.31078,-5.101419839
ADP,2001-06-30,3099000000,16446671250,0.003897445205,64.49675,3.498547384,2.307634731,2.071107784,25.7987,0.4,-8.440247153
ADP,2001-03-31,3032000000,18193824330,0.003539662626,62.97620052,3.92615976,2.243325706,1.979405034,28.1769,0.44742,-12.22477664
ADP,2000-12-31,3451000000,20923562160,0.003096987,100.8850635,4.124494808,2.635012386,2.336911643,32.1012,0.3182,-7.051649554
ADP,2000-09-30,3140000000,22417707060,0.00246233925,129.283201,4.749514208,2.339578454,2.113973458,34.5366,0.26714,25.02977623
ADP,2000-06-30,2959000000,17905034140,0.003071761806,80.00462082,3.906837037,2.362374711,2.100231303,27.6227,0.34526,11.17966923
ADP,2000-03-31,2881000000,16094655780,0.003429709883,59.32420118,3.704178545,2.268164794,2.11835206,24.8451,0.4188,-10.25919799
ADP,1999-12-31,2866000000,17876462780,0.003065483405,89.60632972,4.135198422,2.07595928,1.884886453,27.6854,0.30897,20.93655127
ADP,1999-09-30,2609000000,14715299000,0.0032347287,100.6518399,3.594357352,1.847316704,1.661375661,22.8925,0.22744,1.606259931
ADP,1999-06-30,2476000000,14469151320,0.003262112542,75.43874515,3.610067695,1.706065319,1.518662519,22.5306,0.29866,6.538741619
ADP,1999-03-31,2333000000,13473263380,0.003503234418,59.6954514,3.444966346,1.746787604,1.55404384,21.1478,0.35426,3.393518043
ADP,1998-12-31,2055000000,12961509690,0.003595260206,84.16564734,3.482404538,1.832838773,1.636003956,20.4537,0.24302,7.48360449
ADP,1998-09-30,1852000000,12076184160,0.003320585333,96.30130909,3.406539961,1.523041475,1.382488479,19.0296,0.1976,2.759387859
ADP,1998-06-30,1780000000,11759311000,0.003452583234,71.79066545,3.419398372,1.5,1.323763955,18.5186,0.25795,7.27957363
ADP,1998-03-31,1805000000,10907857800,0.003630410363,56.81175938,3.364545898,1.666123779,1.501628664,17.262,0.30385,11.12541683
ADP,1997-12-31,1602000000,9784740620,0.003985798042,66.56286136,3.226093182,1.660262009,1.48209607,15.5338,0.23337,23.03610183
ADP,1997-09-30,1293000000,7777246400,0.004333153184,73.78791651,2.881528863,1.544529262,1.393553859,12.6254,0.1711,6.639750661
ADP,1997-06-30,1346000000,7668314610,0.004368626185,60.04944879,2.88174168,1.769607843,1.598039216,11.8393,0.19716,12.50665197
ADP,1997-03-31,1250000000,6477029600,0.005233880667,39.27853002,2.506590402,1.858291457,1.624120603,10.5232,0.26791,-2.080619347
ADP,1996-12-31,1191000000,6591012440,0.005067506746,51.65370251,2.608236027,1.877828054,1.59841629,10.7468,0.20805,-1.446191939
ADP,1996-09-30,1077000000,6288625150,0.004611500814,67.40219882,2.653428333,1.737306843,1.450331126,10.9045,0.16178,12.4836244
ADP,1996-06-30,1068000000,5600397110,0.005160348353,46.66997592,2.419178017,1.73923445,1.36722488,9.6943,0.20772,-0.377145206
ADP,1996-03-31,1188000000,5669280600,0.005150565312,39.39736345,2.342677934,1.529978587,1.341541756,9.731,0.247,7.103548472
ADP,1995-12-31,1039000000,5233305600,0.005503213877,48.05606612,2.326947799,1.434072345,1.180863477,9.0856,0.18906,7.801283801
ADP,1995-09-30,1391000000,4849528740,0.005196381205,59.21280513,2.27570565,2.197530864,1.970017637,8.4281,0.14234,8.627734028
ADP,1995-06-30,1391000000,4475218160,0.0056310104,42.25890614,2.134104988,2.230202578,1.979742173,7.7587,0.1836,0.07481071599
ADP,1995-03-31,1363000000,4451715180,0.004829599184,35.52845315,2.203819396,2.412228797,2.193293886,7.7529,0.21822,7.947536236
ADP,1994-12-31,1254000000,4071532490,0.005206884644,42.90339821,2.159964186,2.319474836,2.087527352,7.1821,0.1674,4.292456255
ADP,1994-09-30,1126000000,3877788150,0.005492821984,56.44524236,2.220955412,2.172557173,1.952182952,6.8865,0.122,6.178112184
ADP,1994-06-30,1082000000,3645668180,0.005760260935,40.32818783,2.155924412,2.049586777,1.83677686,6.4858,0.16083,3.950763707
ADP,1994-03-31,1084000000,3535187380,0.005204816046,33.66845124,2.124511647,2.081318681,1.868131868,6.2393,0.18532,-7.019060251
ADP,1993-12-31,1039000000,3771859630,0.004851718196,47.0306687,2.355939806,2.103015075,1.854271357,6.7103,0.14268,10.20907583
ADP,1993-09-30,941000000,3425502620,0.005342281712,63.78962048,2.283668413,1.817977528,1.586516854,6.0887,0.09545,4.964918027
