symbol,bookValue,marketCap,peRatio,pbRatio,currentRatio,quickRatio,stockPrice,eps,day,month,year,increase,decrease,none
GILD,101000000.0,146905920.0,-54.4096,1.4402541180000001,20.8,20.8,0.3024,-0.00556,30,9,1992,1,0,0
GILD,104000000.0,159743430.0,-88.74635,1.5359945190000002,52.0,51.5,0.3293,-0.00371,30,6,1992,0,0,1
GILD,106000000.0,199087680.0,-142.2054857,1.87818566,53.0,52.5,0.4436,-0.00312,31,3,1992,0,1,0
TTWO,1699712000.0,13582861370.0,110.67992190000001,5.349175333,1.71365424,1.31262978,118.61,1.07165,31,3,2020,1,0,0
TTWO,1512872000.0,13988117220.0,85.47999426,5.823444379,1.638594764,1.290827641,122.43,1.43226,31,12,2019,0,0,1
TTWO,1209204000.0,14298411180.0,199.10062219999998,6.5536042089999995,1.479474096,1.067030444,125.34,0.62953,30,9,2019,0,0,1
TTWO,993318000.0,13187898880.0,284.9589213,6.321108282999999,1.45266235,1.0077455990000002,115.96,0.40694,30,6,2019,0,0,1
TTWO,982312000.0,11103676220.0,195.3840616,5.441431466,1.4488388630000002,1.0371904,95.69,0.48975,31,3,2019,1,0,0
TTWO,966957000.0,11811026780.0,65.63577689,5.825508765,1.416991766,1.18807464,102.94,1.56835,31,12,2018,0,0,1
TTWO,673200000.0,15953301000.0,628.0827165000001,8.204742337,1.471137065,1.0470532959999999,137.41,0.21878000000000003,30,9,2018,0,1,0
TTWO,653100000.0,13729760000.0,191.48898190000003,7.412676817,1.491014951,0.9646348476000001,118.36,0.6181,30,6,2018,1,0,0
TTWO,346300000.0,11280192000.0,124.09452150000001,7.575683009,1.3951010480000001,0.9682089293,95.92,0.7729600000000001,31,3,2018,1,0,0
TTWO,316100000.0,13274688000.0,528.8720319,9.476504854,1.181265383,0.8434438492,112.88,0.21344000000000002,31,12,2017,0,1,0
TTWO,379500000.0,12380053000.0,-4585.204815,8.408077289,1.326938665,0.9144015131000001,102.23,-0.0223,30,9,2017,1,0,0
TTWO,134000000.0,7991082000.0,132.5220896,7.26594108,1.4413068690000002,1.030079804,73.38,0.55372,30,6,2017,1,0,0
TTWO,152500000.0,6454503000.0,65.00003021,6.430709375,1.302093837,0.9561065306000001,59.27,0.91185,31,3,2017,1,0,0
TTWO,277100000.0,4455816000.0,-149.5240268,5.427964429,1.315162571,0.9503702114,49.29,-0.32965,31,12,2016,1,0,0
TTWO,62200000.0,5112072000.0,140.4415385,8.771571723,1.379013495,0.9051884597,45.08,0.32099,30,9,2016,0,0,1
TTWO,66000000.0,3230784000.0,-83.69906736,6.0558275539999995,1.567612555,1.054216867,37.92,-0.45305,30,6,2016,1,0,0
TTWO,144900000.0,3152979000.0,67.95213362,5.423080495,1.675925926,1.178302196,37.67,0.5543600000000001,31,3,2016,0,0,1
TTWO,138200000.0,2905656000.0,-68.52962264,5.513578748,1.4476288659999998,1.016013746,34.84,-0.50839,31,12,2015,0,0,1
TTWO,212900000.0,3168919000.0,57.93270567,5.617654671,1.618419969,1.075541643,28.73,0.49591999999999997,30,9,2015,1,0,0
TTWO,193700000.0,2304852000.0,-34.40077612,4.375193622,1.7246678119999999,1.194703064,27.57,-0.8014399999999999,30,6,2015,0,0,1
TTWO,216700000.0,2064806000.0,-8.504143328,3.66685491,1.8419745419999998,1.361792404,25.46,-2.99383,31,3,2015,0,0,1
TTWO,473700000.0,3002013000.0,74.86316708,3.681644592,2.554094188,1.9973129680000001,28.03,0.37442,31,12,2014,0,0,1
TTWO,424400000.0,1898661000.0,-45.86137681,2.514782781,3.341598523,2.1872856769999998,23.07,-0.5030399999999999,30,9,2014,1,0,0
TTWO,471800000.0,1765856000.0,-49.88293785,2.255243934,4.326673677,3.1005958639999998,22.24,-0.44583999999999996,30,6,2014,0,0,1
TTWO,460500000.0,997815000.0,-32.39659091,1.244468695,2.9473462510000004,2.0819292330000003,21.93,-0.67692,31,3,2014,0,0,1
TTWO,488800000.0,1941966000.0,3.357479253,2.362489051,2.228839221,1.675126172,17.37,5.17352,31,12,2013,1,0,0
TTWO,151600000.0,1562620000.0,-12.59161966,3.132130688,1.295190427,0.9626625245,18.17,-1.44302,30,9,2013,0,0,1
TTWO,269900000.0,1337190000.0,-21.60242326,2.202948929,2.45063656,1.787893346,15.37,-0.71149,30,6,2013,1,0,0
TTWO,257900000.0,1488893000.0,66.17302222,2.5321309519999997,2.570326409,1.756973294,15.89,0.24013,31,3,2013,0,0,1
TTWO,252400000.0,1230918000.0,17.239747899999998,2.179387394,2.908605974,1.9306543390000002,11.01,0.63864,31,12,2012,1,0,0
TTWO,175900000.0,888420000.0,-71.0736,1.833684211,2.368358563,1.4345503119999998,10.2,-0.14351,30,9,2012,0,0,1
TTWO,179300000.0,804100000.0,-7.257220217,1.685744235,2.798054475,1.7073929959999998,9.46,-1.3035299999999999,30,6,2012,0,0,1
TTWO,246500000.0,1298916000.0,-19.4448503,2.1804868219999998,3.4000914489999996,2.139917695,15.39,-0.79147,31,3,2012,0,1,0
TTWO,279400000.0,1212725000.0,86.00886525,1.890452065,4.449438202,3.0313424010000003,13.55,0.15754,31,12,2011,1,0,0
TTWO,200800000.0,1054488000.0,-22.24658228,1.8633822230000001,2.318046709,1.253078556,12.72,-0.57177,30,9,2011,0,0,1
TTWO,278800000.0,1260600000.0,-144.8965517,2.048756704,2.478277586,1.555171088,15.28,-0.10545,30,6,2011,0,1,0
TTWO,233900000.0,1260340000.0,-57.02895928,2.0483341459999997,2.453876137,1.614984842,15.37,-0.26950999999999997,31,3,2011,0,0,1
TTWO,286800000.0,1149699000.0,28.11,1.8570489419999998,2.681266262,1.688638335,12.27,0.4365,31,12,2010,1,0,0
TTWO,309781000.0,845676250.0,142.8507179,1.5426474559999999,1.9813813169999999,1.16536414,10.25,0.07175,31,7,2010,1,0,0
TTWO,298169000.0,844130000.0,72.23429745,1.5718020430000001,2.342542813,0.9955794498999999,10.85,0.15020999999999998,30,4,2010,0,0,1
TTWO,142200000.0,774331110.0,152.66780559999998,1.4873820780000002,2.032396379,1.089090043,9.87,0.06465,31,3,2010,0,0,1
TTWO,196300000.0,735992000.0,-21.71067847,1.4408613940000001,1.9053362569999999,0.5873538012,9.34,-0.4302,31,1,2010,0,0,1
TTWO,226000000.0,860048000.0,-36.59778723,1.5763343109999999,1.7742026530000001,0.8241603161,10.97,-0.29974,31,10,2009,0,1,0
TTWO,164900000.0,733040000.0,-13.20792793,1.4370515590000001,2.199116998,1.117880795,9.52,-0.72078,31,7,2009,1,0,0
TTWO,256700000.0,695528000.0,-68.86415842,1.255012631,2.427835052,1.183692596,9.08,-0.13185,30,4,2009,0,0,1
TTWO,235400000.0,534222000.0,-10.59964286,0.9672677892,2.232786885,1.242213115,7.02,-0.6622899999999999,31,1,2009,1,0,0
TTWO,311000000.0,887128000.0,-59.14186667,1.4422500409999999,1.980842912,1.14969896,11.86,-0.20052999999999999,31,10,2008,0,1,0
TTWO,339200000.0,1789690100.0,34.55000193,2.68883729,1.822839664,1.197297986,22.7986,0.65987,31,7,2008,0,1,0
TTWO,279400000.0,2028228320.0,20.65405621,3.40649701,1.6935143990000001,1.077967689,26.2384,1.2703799999999998,30,4,2008,0,1,0
TTWO,163700000.0,1201690900.0,-31.62344474,2.600499675,1.921405455,0.6527970411,16.439,-0.51984,31,1,2008,1,0,0
TTWO,200600000.0,1357707240.0,-191.2263718,2.881382088,1.596732864,0.7146060218000001,18.7788,-0.0982,31,10,2007,0,1,0
TTWO,192900000.0,1271043690.0,-21.72724256,2.8089363310000004,1.8128898130000002,0.8365904366,17.6289,-0.81137,31,7,2007,0,0,1
TTWO,233900000.0,1374402960.0,-26.84380781,2.7642859210000004,1.82746051,0.8853786958,19.1688,-0.71409,30,4,2007,0,0,1
TTWO,266100000.0,1240853460.0,-57.71411442,2.3176194619999997,2.274975272,1.270029674,17.3789,-0.30112,31,1,2007,1,0,0
TTWO,288100000.0,996023920.0,-71.14456571,1.809636483,2.067931689,1.275521822,13.9891,-0.19663,31,10,2006,1,0,0
TTWO,290700000.0,756094440.0,-8.272368053,1.362332324,2.157659488,1.405526209,10.6793,-1.29096,31,7,2006,1,0,0
TTWO,365700000.0,1218281900.0,-24.17225992,1.911930163,2.1145179169999997,1.260435907,17.1589,-0.70986,30,4,2006,0,1,0
TTWO,380800000.0,1132332600.0,-38.9117732,1.672574003,2.66251944,1.493001555,15.859000000000002,-0.40756,31,1,2006,0,0,1
TTWO,425300000.0,1459863090.0,77.24143333,2.128700919,2.481976509,1.399351964,20.6487,0.26733,31,10,2005,0,1,0
TTWO,368800000.0,1714768100.0,-59.12993448,2.558209906,2.641888498,1.5233550980000001,24.2885,-0.41076,31,7,2005,0,1,0
TTWO,441300000.0,1649347850.0,-189.58021259999998,2.298102062,3.0413054560000004,1.8541560430000001,23.5285,-0.12410999999999998,30,4,2005,0,0,1
TTWO,426300000.0,1640195300.0,30.261905900000002,2.33546248,2.346167187,1.569545612,23.4985,0.7765,31,1,2005,0,0,1
TTWO,448500000.0,1566172230.0,25.01872572,2.464472431,2.329856584,1.436766623,22.6653,0.9059299999999999,31,10,2004,0,0,1
TTWO,376700000.0,1401549420.0,-97.32982083,2.503660986,3.713843774,2.146171694,20.8254,-0.21397,31,7,2004,0,0,1
TTWO,386400000.0,1288413720.0,-88.24751507,2.269532711,3.6189443239999997,2.385394071,19.2588,-0.21824000000000002,30,4,2004,0,0,1
TTWO,403000000.0,1316516010.0,41.39987453,2.27613418,3.0429876410000003,2.147770016,19.3321,0.46696000000000004,31,1,2004,0,0,1
TTWO,370900000.0,1792134090.0,68.14198061,3.3592016680000003,3.1077481839999996,2.118644068,26.4717,0.38848,31,10,2003,0,1,0
TTWO,329300000.0,1158787680.0,203.2960842,2.392706339,3.53220339,2.473728814,17.7456,0.08728999999999999,31,7,2003,1,0,0
TTWO,291300000.0,950942940.0,65.13307808,2.136950427,3.0339244410000004,2.225134927,14.9991,0.23028,30,4,2003,1,0,0
TTWO,268500000.0,894163140.0,17.36239107,2.115361107,2.61768617,1.894281915,14.1258,0.8135899999999999,31,1,2003,0,0,1
TTWO,228300000.0,1067225760.0,47.857657399999994,3.0020415189999996,2.491654021,1.623672231,17.1856,0.3591,31,10,2002,0,1,0
TTWO,185200000.0,833695740.0,173.6866125,2.691077276,2.552440291,1.4444444440000002,13.8258,0.0796,31,7,2002,1,0,0
TTWO,181300000.0,973819860.0,101.43956870000001,3.5105258110000004,2.5610278369999997,1.4475374730000001,16.7323,0.16495,30,4,2002,0,1,0
TTWO,159900000.0,702763680.0,20.19435862,2.749466667,1.989214176,1.190292758,12.3726,0.61268,31,1,2002,1,0,0
TTWO,119900000.0,480091370.0,-102.1471,2.181242026,1.688707281,0.7971768201999999,9.2861,-0.09091,31,10,2001,1,0,0
TTWO,116800000.0,710945040.0,-1015.6357710000001,2.958572784,1.723936614,0.871559633,13.2392,-0.013040000000000001,31,7,2001,0,1,0
TTWO,74000000.0,455347200.0,-39.59540870000001,2.293940554,1.483368719,0.7983014862000001,9.2928,-0.23469,30,4,2001,1,0,0
TTWO,82800000.0,401350300.0,48.94515854,1.9342183130000001,1.364985163,0.8777448070999999,8.1245,0.16599,31,1,2001,1,0,0
TTWO,94000000.0,399635840.0,29.82357015,2.3480366630000002,1.4687924019999998,0.8066485753,8.2912,0.27801,31,10,2000,0,0,1
TTWO,55900000.0,296782080.0,87.28884706,1.629775288,1.6019417480000002,0.8873786408,6.6246,0.07589,31,7,2000,1,0,0
TTWO,44300000.0,279707580.0,82.26693529,1.744900686,1.27560241,0.6987951806999999,6.9579,0.08457999999999999,30,4,2000,0,0,1
TTWO,57800000.0,304287040.0,63.39313333,3.329179869,1.279143037,0.722747322,8.2912,0.13079000000000002,31,1,2000,0,1,0
TTWO,52000000.0,241985920.0,26.30281739,2.8435478260000004,1.2832764509999999,0.8068259386,6.8746,0.26136,31,10,1999,1,0,0
TTWO,60200000.0,184666370.0,68.39495185,2.475420509,1.6939890709999998,0.9043715847,5.2913,0.07736,31,7,1999,1,0,0
TTWO,33500000.0,198250060.0,123.9062875,4.079219342,1.392603129,0.6941678521,6.3746,0.05145,30,4,1999,0,1,0
TTWO,28900000.0,245372850.0,84.61132759,6.2119708860000005,1.382352941,0.7691176471,8.3745,0.09898,31,1,1999,0,1,0
TTWO,24900000.0,123493350.0,30.8733375,3.468914326,1.2965986390000002,0.7061224490000001,4.3331,0.14035,31,10,1998,1,0,0
TTWO,22200000.0,108713660.0,120.79295559999998,3.397301875,2.1771428569999998,0.7428571429,4.0414,0.033460000000000004,31,7,1998,0,0,1
TTWO,15700000.0,137900100.0,275.8002,5.24334981,1.6956521740000001,0.6473429952,5.582999999999999,0.02024,30,4,1998,0,1,0
TTWO,1700000.0,98485720.0,54.71428889,7.694196875,1.0523255809999998,0.48255813950000004,4.4164,0.08072,31,1,1998,1,0,0
TTWO,-700000.0,62095860.0,-25.873275,6.272309091,0.9020979021,0.4615384615,4.4997,-0.17390999999999998,31,10,1997,0,0,1
TTWO,800000.0,72045600.0,-48.0304,6.2648347829999995,1.236111111,0.9444444444,5.457999999999999,-0.11364,31,7,1997,0,1,0
TTWO,3500000.0,54447120.0,-108.89424,6.117653933,1.956521739,1.739130435,5.0414,-0.0463,30,4,1997,0,0,1
CHTR,-74429000000.0,107570980778.0,140.4320898,3.664360975,0.5212207394,5.592977467000001,510.04,3.63193,30,6,2020,1,0,0
CHTR,-74635000000.0,92851397249.0,234.47322540000002,3.133907022,0.43579265990000005,0.378282255,436.31,1.8608099999999999,31,3,2020,1,0,0
CHTR,-73326000000.0,106296341976.0,148.8744285,3.380389314,0.5224868793,0.4610415826,485.08,3.25832,31,12,2019,0,1,0
CHTR,-72311000000.0,91637301144.0,236.78889180000002,2.77907749,0.28275746949999997,0.233016191,412.12,1.74045,30,9,2019,1,0,0
CHTR,-70502000000.0,89866238696.0,286.1982124,2.546795859,0.3382278481,0.2801012658,397.74,1.38974,30,6,2019,0,0,1
CHTR,-70601000000.0,78798069001.0,311.4548182,2.205128701,0.3138912134,0.2534728033,346.22,1.11162,31,3,2019,1,0,0
CHTR,-70629000000.0,65562799976.0,221.49594590000004,1.806884387,0.22571310460000002,0.188838363,284.97,1.28657,31,12,2018,1,0,0
CHTR,-70378000000.0,75252060000.0,152.64109530000002,2.028084086,0.2302953586,0.19814345989999999,321.59,2.10684,30,9,2018,0,1,0
CHTR,-70581000000.0,69490770000.0,254.54494509999998,1.85590818,0.19609241300000002,0.1705647461,293.21,1.1519,30,6,2018,0,0,1
CHTR,-69857000000.0,73232670000.0,435.90875,1.888997885,0.206688502,0.17109119120000002,303.87,0.6971,31,3,2018,0,0,1
CHTR,-70429000000.0,97013660000.0,10.15530828,2.482183502,0.2303877367,0.20342651039999998,348.97,34.36331,31,12,2017,0,1,0
CHTR,-76881000000.0,93762360000.0,1953.3825,2.82170273,0.3965831654,0.36625395909999997,363.42,0.18605,30,9,2017,0,0,1
CHTR,-74134000000.0,89938950000.0,647.0428057999999,2.455469859,0.31564692850000003,0.2687430752,336.85,0.5206,30,6,2017,0,0,1
CHTR,-71665000000.0,89358360000.0,576.5055484000001,2.249706949,0.4901260504,0.4444327731,327.32,0.56777,31,3,2017,0,0,1
CHTR,-71944000000.0,78602160000.0,173.13251100000002,1.958249084,0.34475553700000006,0.30996656920000004,287.92,1.663,31,12,2016,1,0,0
CHTR,-72250000000.0,74241750000.0,392.8134921,1.8432790430000001,0.3216144328,0.27836243780000003,269.97,0.6872699999999999,30,9,2016,0,0,1
CHTR,-72539000000.0,46871200000.0,15.28242582,1.164791252,0.2639945498,0.2151697513,228.64,14.96098,30,6,2016,1,0,0
CHTR,-8446000000.0,20647860000.0,-109.8290426,-94.28246575,0.8374025973999999,0.7953246753000001,202.43,-1.8431400000000002,31,3,2016,1,0,0
CHTR,-8330000000.0,18493100000.0,-151.5827869,-402.023913,0.17494929010000002,0.1440162272,183.1,-1.20792,31,12,2015,1,0,0
CHTR,-8287000000.0,17936700000.0,332.1611111,298.945,0.2219792236,0.159650082,175.85,0.52941,30,9,2015,0,0,1
CHTR,-8443000000.0,17296250000.0,-141.772541,-557.9435484,0.2787286064,0.21454767730000002,171.25,-1.20792,30,6,2015,0,0,1
CHTR,-8139000000.0,19504110000.0,-240.7914815,253.3001299,0.8754813864000001,0.03314272377,193.11,-0.80198,31,3,2015,0,1,0
CHTR,-8387000000.0,16662000000.0,-347.125,114.1232877,0.2110091743,0.176146789,166.62,-0.48,31,12,2014,1,0,0
CHTR,-8257000000.0,14834260000.0,-279.89169810000004,152.9305155,0.2332912989,0.17654476670000002,151.37,-0.54082,30,9,2014,1,0,0
CHTR,-8305000000.0,15521240000.0,-344.9164444,130.4305882,0.2098381071,0.1625155666,158.38,-0.45918000000000003,30,6,2014,0,0,1
CHTR,-8376000000.0,11827200000.0,-319.6540541,93.12755906,0.19960604070000001,0.14510833880000001,123.2,-0.38542,31,3,2014,1,0,0
CHTR,-8424000000.0,12855440000.0,329.6266667,85.13536424,0.21949556920000002,0.1738241309,136.76,0.41489,31,12,2013,0,0,1
CHTR,-8572000000.0,12532680000.0,-179.0382857,205.45377050000002,0.2583212735,0.1997105644,134.76,-0.75269,30,9,2013,0,0,1
CHTR,-7473000000.0,11610900000.0,-120.946875,190.342623,0.26015625,0.20859375,122.22,-1.01053,30,6,2013,1,0,0
CHTR,-7470000000.0,9443980000.0,-224.85666669999998,73.20914729,0.2899224806,0.211627907,103.78,-0.46153999999999995,31,3,2013,1,0,0
CHTR,-7515000000.0,6861600000.0,-171.54,46.05100671,0.26960784309999997,0.1968954248,76.24,-0.44443999999999995,31,12,2012,1,0,0
CHTR,-7788000000.0,6750900000.0,-77.59655172,39.02254335,0.5808128544,0.5302457467,75.01,-0.96667,30,9,2012,0,0,1
CHTR,-7784000000.0,6378300000.0,-76.84698795,26.14057377,0.3073701843,0.2185929648,70.87,-0.92222,30,6,2012,0,0,1
CHTR,-7777000000.0,5710500000.0,-60.75,17.51687117,0.2964912281,0.2061403509,63.45,-1.04444,31,3,2012,1,0,0
CHTR,-7537000000.0,5409300000.0,-85.86190476,13.22567237,0.3085566119,0.2333621435,56.94,-0.6631600000000001,31,12,2011,1,0,0
CHTR,-7373000000.0,4590320000.0,-54.00376471,5.31287037,0.30989824239999997,0.23866790010000002,46.84,-0.86735,30,9,2011,1,0,0
CHTR,-7204000000.0,5371740000.0,-50.20317757,5.04862782,0.4507819687,0.3762649494,54.26,-1.08081,30,6,2011,0,1,0
CHTR,-7158000000.0,5164260000.0,-46.94781818,4.369086294,0.3239299611,0.2422178988,50.63,-1.07843,31,3,2011,0,0,1
CHTR,-6934000000.0,3971880000.0,-46.728,2.687334235,0.33937082939999996,0.23927550050000002,38.94,-0.8333299999999999,31,12,2010,1,0,0
CHTR,-6967000000.0,3315000000.0,-34.89473684,2.1766250819999997,0.635286783,0.5586034913,32.5,-0.93137,30,9,2010,1,0,0
CHTR,-6755000000.0,3600600000.0,-44.45185185,2.20625,0.3678500986,0.2850098619,35.3,-0.7941199999999999,30,6,2010,0,0,1
CHTR,-6905000000.0,3588000000.0,149.5,2.035167328,0.5699373695000001,0.4634655532,34.5,0.23076999999999998,31,3,2010,0,0,1
CHTR,-6834000000.0,3605000000.0,0.28345651829999996,1.8825065269999999,1.106404959,0.9886363636,35.0,123.47573,31,12,2009,0,0,1
FISV,-21141000000.0,66459696000.0,33229.848,2.10428699,1.0430787590000001,0.3665871122,97.62,0.00294,30,6,2020,0,0,1
FISV,-20856000000.0,65657088000.0,167.4925714,2.061900198,1.067167258,0.5191847512,94.99,0.56713,31,3,2020,0,0,1
FISV,-20701000000.0,80339724000.0,325.26204049999996,2.436087328,1.083868506,0.40662554840000004,115.63,0.3555,31,12,2019,0,1,0
FISV,-20585000000.0,61832871000.0,312.2872273,1.8927077959999998,1.079827141,0.3780685433,103.59,0.33171,30,9,2019,1,0,0
FISV,-5258000000.0,36966996000.0,165.77128249999998,14.51963708,4.97030185,4.59104187,92.51,0.55806,30,6,2019,1,0,0
FISV,-5426000000.0,35643621000.0,158.41609330000003,14.88873058,1.0731132079999999,0.7056603774,89.31,0.56377,31,3,2019,0,0,1
FISV,-5552000000.0,29763450000.0,104.068007,12.98013519,1.106467662,0.728358209,73.49,0.70617,31,12,2018,1,0,0
FISV,-4591000000.0,33590360000.0,147.9751542,12.62320932,1.007758621,0.699137931,81.53,0.55097,30,9,2018,0,0,1
FISV,-4439000000.0,30851076000.0,122.9126534,10.82493895,1.090030211,0.7734138973000001,74.09,0.6027899999999999,30,6,2018,1,0,0
FISV,-4338000000.0,29739664000.0,70.30653428,10.00998452,1.050505051,0.7486631015999999,70.54,1.00332,31,3,2018,0,0,1
FISV,-4741000000.0,27673305000.0,50.68370879,10.13303003,1.019091847,0.6821465428,65.175,1.2859200000000002,31,12,2017,0,0,1
FISV,-5150000000.0,27661920000.0,119.2324138,11.77102979,1.010810811,0.6610810811,64.48,0.54079,30,9,2017,0,0,1
FISV,-4851000000.0,26462142000.0,119.73819909999999,11.06739523,0.9560632689,0.6701816052,61.17,0.5108600000000001,30,6,2017,0,0,1
FISV,-4846000000.0,25275952000.0,102.3317895,10.42737294,0.9022346368999999,0.6530726257,57.655,0.5634100000000001,31,3,2017,0,0,1
FISV,-4665000000.0,23381600000.0,108.75162790000002,9.201731602,0.9494505495000001,0.6604395604,53.14,0.48863999999999996,31,12,2016,0,0,1
FISV,-4674000000.0,22151969000.0,103.5138738,8.622798365,1.033591731,0.7319121447,49.735,0.48047,30,9,2016,0,0,1
FISV,-4631000000.0,24529488000.0,115.7051321,9.284439061,1.023415978,0.7403581267,54.365,0.46986000000000006,30,6,2016,0,0,1
FISV,-4605000000.0,23316434000.0,80.67970242,8.687195976,0.9571984436,0.7055771725,51.29,0.63572,31,3,2016,0,0,1
FISV,-4412000000.0,21191282000.0,112.1231852,7.966647367999999,1.002663116,0.7170439414,45.73,0.40785,31,12,2015,1,0,0
FISV,-4238000000.0,20526570000.0,94.15857798,7.154607877,1.085046067,0.7739192062000001,43.305,0.45992,30,9,2015,0,0,1
FISV,-4001000000.0,19912332000.0,156.7900157,6.335454025,1.282934132,0.9550898204,41.415,0.26414,30,6,2015,0,0,1
FISV,-3960000000.0,19294200000.0,108.39438200000001,5.995711622000001,0.9980013324,0.7068620918999999,39.7,0.36626,31,3,2015,0,0,1
FISV,-3917000000.0,17529590000.0,96.84856354,5.320057663,0.9717362046,8.128532974,35.485,0.3664,31,12,2014,1,0,0
FISV,-3792000000.0,16276352000.0,68.10189121,4.701430387,1.13027917,0.8282032928,32.32,0.47458,30,9,2014,0,0,1
FISV,-3812000000.0,15285088000.0,92.07884337,4.398586475,1.114766082,0.774122807,30.16,0.32755,30,6,2014,0,0,1
FISV,-3873000000.0,14660034000.0,87.26210714,4.257924484,1.075799722,0.7364394993000001,28.345,0.32483,31,3,2014,0,0,1
FISV,-3773000000.0,15447480000.0,69.89809955,4.308920502,1.18018018,8.463213213,29.525,0.4224,31,12,2013,0,0,1
FISV,-3937000000.0,13328495000.0,83.82701258,3.852166185,1.243485342,0.8395765472,25.2625,0.30136,30,9,2013,1,0,0
FISV,-3977000000.0,11723047000.0,77.63607285,3.385228703,1.239556692,0.8618925831,21.8225,0.28109,30,6,2013,1,0,0
FISV,-3986000000.0,11755051000.0,100.47052140000001,3.3614672580000002,1.221008403,0.8655462184999999,21.7525,0.21650999999999998,31,3,2013,0,0,1
FISV,-3032000000.0,10673001500.0,59.6257067,3.123500585,1.3058823529999999,8.612669683,19.7575,0.33136,31,12,2012,1,0,0
FISV,-3243000000.0,10123426000.0,72.83040288,3.1072516880000003,1.260704091,0.9039010465999999,18.5275,0.25439,30,9,2012,0,0,1
FISV,-3279000000.0,9951916000.0,61.81314286,3.059304027,1.038866397,0.7352226720999999,18.055,0.29209,30,6,2012,0,0,1
FISV,-3357000000.0,9749295000.0,73.85829545,3.032440124,0.9726533629,0.7102734664,17.3475,0.23488,31,3,2012,0,0,1
FISV,-3343000000.0,8358702000.0,58.45246154,2.565593002,0.9797687861,6.406791908,14.685,0.25123,31,12,2011,1,0,0
FISV,-3507000000.0,7239802000.0,57.00631496,2.296891497,1.1621881,0.8253358925,12.6925,0.22265,30,9,2011,1,0,0
FISV,-3161000000.0,9031246000.0,100.3471778,2.9265217110000004,1.319757366,1.058925477,15.6575,0.15603,30,6,2011,0,1,0
FISV,-3145000000.0,9263744000.0,82.712,2.9521172719999997,1.422832981,1.104651163,15.68,0.18957000000000002,31,3,2011,0,0,1
FISV,-3027000000.0,8772288000.0,75.62317241,2.716719727,1.590347924,9.564534231,14.64,0.19359,31,12,2010,0,0,1
FISV,-3060000000.0,8121438000.0,61.52604545,2.515934944,1.5556552959999999,1.209156194,13.455,0.21869,30,9,2010,0,0,1
FISV,-3195000000.0,6967716000.0,54.86390551,2.2325267540000002,1.354609929,0.9905437351999999,11.415,0.20806,30,6,2010,1,0,0
FISV,-3221000000.0,7801812000.0,64.47778512,2.502184734,1.2565656570000001,0.9393939393999999,12.69,0.19680999999999998,31,3,2010,0,1,0
FISV,-3351000000.0,7499856000.0,63.55810169,2.47847191,1.099913867,3.5064599480000003,12.12,0.19069,31,12,2009,0,0,1
FISV,-3474000000.0,7480640000.0,65.04904348,2.567137955,1.255506608,0.5009439899,12.05,0.18524000000000002,30,9,2009,0,0,1
FISV,-3639000000.0,7121618000.0,50.8687,2.511148801,1.163952835,0.4778214486,11.4275,0.22465,30,6,2009,0,0,1
FISV,-3793000000.0,5687760000.0,55.22097087,2.100354505,1.072058824,0.4235294118,9.115,0.16505999999999998,31,3,2009,1,0,0
FISV,-3884000000.0,5761008000.0,92.91948387,2.220897456,1.079411765,1.743627451,9.0925,0.09785,31,12,2008,0,0,1
FISV,-3722000000.0,7751016000.0,99.37200000000001,2.7931589189999997,1.350935094,0.5682068207,11.83,0.11905,30,9,2008,0,1,0
FISV,-4269000000.0,7605146250.0,76.0514625,2.670346296,1.1248888890000002,0.4528888889,11.3425,0.14914000000000002,30,6,2008,0,0,1
FISV,-4431000000.0,7954086000.0,24.17655319,2.954712481,1.0663003659999999,0.4443223443,12.0225,0.49728,31,3,2008,0,0,1
FISV,-4640000000.0,9205791000.0,95.89365625,3.7315731660000004,1.130365236,2.26446281,13.8725,0.14467,31,12,2007,0,1,0
FISV,-596000000.0,8626548000.0,71.29378512,3.621556675,1.0964559740000002,0.2992327366,12.945,0.18157,30,9,2007,0,0,1
FISV,-592000000.0,9736940000.0,90.15685185,4.07062709,1.083959044,0.2443686007,14.2,0.1575,30,6,2007,0,0,1
FISV,-591000000.0,8959181000.0,78.58930702,3.6869057610000002,1.047361299,0.9878213802,13.265,0.16879,31,3,2007,0,0,1
FISV,-85000000.0,9168258000.0,86.57467422,3.779166529,1.2210526320000001,0.21859649120000002,13.105,0.15137,31,12,2006,0,0,1
FISV,-543000000.0,8281953750.0,75.2221049,3.3845336130000003,1.075450865,1.019138756,11.7725,0.1565,30,9,2006,1,0,0
FISV,-524000000.0,8053668000.0,68.42538658,3.361297162,1.06049936,1.024007682,11.34,0.16573,30,6,2006,0,0,1
FISV,-501000000.0,7734526250.0,66.56218804,3.245709715,1.069089601,1.026628284,10.6375,0.15980999999999998,31,3,2006,0,0,1
FISV,-378000000.0,8025503250.0,53.32560299,3.254461983,1.056187767,1.0056899,10.8175,0.20285999999999998,31,12,2005,0,0,1
FISV,-350000000.0,8700392250.0,77.06281887,3.482943255,1.069327731,1.032563025,11.4675,0.14881,30,9,2005,0,0,1
FISV,106000000.0,8287420250.0,72.69666886,3.23096306,1.19211288,1.155209841,10.7225,0.1475,30,6,2005,0,0,1
